sequence_id	protein_id	start	end	strand	average_p	max_p
BA000007.3	BA000007.3_1124	1245607	1246185	-	0.040334982169540484	0.040334982169540484
BA000007.3	BA000007.3_1125	1246182	1247492	-	0.06163627917817309	0.06163627917817309
BA000007.3	BA000007.3_1126	1247545	1247829	-	0.15497426949187534	0.15497426949187534
BA000007.3	BA000007.3_1127	1247915	1248214	-	0.15497426949187534	0.15497426949187534
BA000007.3	BA000007.3_1128	1248286	1248570	-	0.15497426949187534	0.15497426949187534
BA000007.3	BA000007.3_1129	1248563	1249186	-	0.15149818778666066	0.15149818778666066
BA000007.3	BA000007.3_1130	1249190	1249477	-	0.14849454367489043	0.14849454367489043
BA000007.3	BA000007.3_1131	1249479	1249697	-	0.14593197213747697	0.14593197213747697
BA000007.3	BA000007.3_1132	1249699	1249914	-	0.14378371397719403	0.14378371397719403
BA000007.3	BA000007.3_1133	1249916	1250104	-	0.1420273363905219	0.1420273363905219
BA000007.3	BA000007.3_1134	1250256	1251029	-	0.14064449871708903	0.14064449871708903
BA000007.3	BA000007.3_1135	1251346	1251561	-	0.13962076092059006	0.13962076092059006
BA000007.3	BA000007.3_1136	1251638	1251829	-	0.13894543280127658	0.13894543280127658
BA000007.3	BA000007.3_1137	1251802	1251984	-	0.1389571729869137	0.1389571729869137
BA000007.3	BA000007.3_1138	1251981	1252661	-	0.13964046406584607	0.13964046406584607
BA000007.3	BA000007.3_1139	1252658	1253443	-	0.14067237056855175	0.14067237056855175
BA000007.3	BA000007.3_1140	1253449	1253745	-	0.14206366799503997	0.14206366799503997
BA000007.3	BA000007.3_1141	1253820	1253963	-	0.14382888472108177	0.14382888472108177
BA000007.3	BA000007.3_1142	1253932	1254096	-	0.14598645370818855	0.14598645370818855
BA000007.3	BA000007.3_1143	1254169	1254537	-	0.14855890498653207	0.14855890498653207
BA000007.3	BA000007.3_1144	1254720	1254971	-	0.15157310092077503	0.15157310092077503
BA000007.3	BA000007.3_1145	1255030	1255302	-	0.15506051671553334	0.15506051671553334
BA000007.3	BA000007.3_1146	1255280	1255462	-	0.15506051671553334	0.15506051671553334
BA000007.3	BA000007.3_1147	1256031	1256552	-	0.15506051671553334	0.15506051671553334
BA000007.3	BA000007.3_1148	1257054	1257707	-	0.004117217155794322	0.004117217155794322
BA000007.3	BA000007.3_1149	1257825	1258040	+	0.009312260042286295	0.009312260042286295
BA000007.3	BA000007.3_1150	1258182	1258478	+	0.013809931444503307	0.013809931444503307
BA000007.3	BA000007.3_1151	1258511	1258657	+	0.01384586568561123	0.01384586568561123
BA000007.3	BA000007.3_1152	1258650	1259549	+	0.017664654494067098	0.017664654494067098
BA000007.3	BA000007.3_1153	1259539	1260975	+	0.00005565784998157588	0.00005565784998157588
BA000007.3	BA000007.3_1154	1260975	1261244	+	0.037608289624719626	0.037608289624719626
BA000007.3	BA000007.3_1155	1261315	1261593	+	0.036206393377401974	0.036206393377401974
BA000007.3	BA000007.3_1156	1261726	1261941	+	0.03464929322671955	0.03464929322671955
BA000007.3	BA000007.3_1157	1261952	1262188	+	0.03291924378326542	0.03291924378326542
BA000007.3	BA000007.3_1158	1262145	1262591	+	0.030996345312085356	0.030996345312085356
BA000007.3	BA000007.3_1159	1262588	1263115	+	0.02885825256371513	0.02885825256371513
BA000007.3	BA000007.3_1160	1263569	1264303	+	0.026479837538414625	0.026479837538414625
BA000007.3	BA000007.3_1161	1264378	1265100	+	0.02879021048264394	0.02879021048264394
BA000007.3	BA000007.3_1162	1265100	1265705	+	0.03093487205699962	0.03093487205699962
BA000007.3	BA000007.3_1163	1265702	1265896	+	0.03286360960431114	0.03286360960431114
BA000007.3	BA000007.3_1164	1265889	1266323	+	0.03459884370182057	0.03459884370182057
BA000007.3	BA000007.3_1165	1267107	1268066	+	0.0361605396766844	0.0361605396766844
BA000007.3	BA000007.3_1166	1268078	1268347	+	0.037566500001789876	0.037566500001789876
BA000007.3	BA000007.3_1167	1268834	1270738	+	0.00019027568502871827	0.00019027568502871827
BA000007.3	BA000007.3_1168	1270545	1271432	-	0.04740949916687915	0.04740949916687915
BA000007.3	BA000007.3_1169	1271432	1271758	-	0.15497426949187534	0.15497426949187534
BA000007.3	BA000007.3_1170	1271816	1272085	+	0.15149818778666066	0.15149818778666066
BA000007.3	BA000007.3_1171	1272220	1272399	+	0.14849454367489043	0.14849454367489043
BA000007.3	BA000007.3_1172	1272440	1272712	+	0.14593197213747697	0.14593197213747697
BA000007.3	BA000007.3_1173	1272789	1273004	+	0.14378371397719403	0.14378371397719403
BA000007.3	BA000007.3_1174	1273009	1273542	+	0.1420273363905219	0.1420273363905219
BA000007.3	BA000007.3_1175	1273813	1274382	+	0.14064449871708903	0.14064449871708903
BA000007.3	BA000007.3_1176	1274382	1274528	+	0.13962076092059006	0.13962076092059006
BA000007.3	BA000007.3_1177	1274536	1275000	+	0.13894543280127658	0.13894543280127658
BA000007.3	BA000007.3_1178	1275032	1275325	-	0.1386114623654487	0.1386114623654487
BA000007.3	BA000007.3_1179	1275475	1275678	+	0.13861536218626616	0.13861536218626616
BA000007.3	BA000007.3_1180	1275734	1276540	+	0.1389571729869137	0.1389571729869137
BA000007.3	BA000007.3_1181	1276521	1278227	+	0.13964046406584607	0.13964046406584607
BA000007.3	BA000007.3_1182	1278227	1280371	+	0.14067237056855175	0.14067237056855175
BA000007.3	BA000007.3_1183	1280529	1281536	+	0.14206366799503997	0.14206366799503997
BA000007.3	BA000007.3_1184	1281560	1282774	+	0.14382888472108177	0.14382888472108177
BA000007.3	BA000007.3_1185	1282830	1283219	+	0.14598645370818855	0.14598645370818855
BA000007.3	BA000007.3_1186	1283269	1283730	+	0.14855890498653207	0.14855890498653207
BA000007.3	BA000007.3_1187	1283714	1284277	+	0.15157310092077503	0.15157310092077503
BA000007.3	BA000007.3_1188	1284277	1284927	+	0.15506051671553334	0.15506051671553334
BA000007.3	BA000007.3_1189	1284924	1286861	+	0.09699363190218362	0.09699363190218362
BA000007.3	BA000007.3_1190	1286863	1287132	+	0.5229247850089876	0.5229247850089876
BA000007.3	BA000007.3_1191	1287272	1287460	+	0.5302545575267061	0.5302545575267061
BA000007.3	BA000007.3_1192	1287755	1289380	+	0.5308651524976459	0.5308651524976459
BA000007.3	BA000007.3_1193	1289377	1290645	+	0.532035249605373	0.532035249605373
BA000007.3	BA000007.3_1194	1290660	1290938	+	0.5120306133073254	0.5120306133073254
BA000007.3	BA000007.3_1195	1290944	1291561	+	0.49403240842209517	0.49403240842209517
BA000007.3	BA000007.3_1196	1291652	1292386	+	0.47785269189825497	0.47785269189825497
BA000007.3	BA000007.3_1197	1292619	1292759	+	0.4696148699546785	0.4696148699546785
BA000007.3	BA000007.3_1198	1292816	1293217	+	0.46277022249904226	0.46277022249904226
BA000007.3	BA000007.3_1199	1293311	1293967	+	0.4570685099301048	0.4570685099301048
BA000007.3	BA000007.3_1200	1293970	1294416	+	0.4521306834820475	0.4521306834820475
BA000007.3	BA000007.3_1201	1294426	1294677	+	0.4479051807809569	0.4479051807809569
BA000007.3	BA000007.3_1202	1294688	1295953	+	0.4443478777668767	0.4443478777668767
BA000007.3	BA000007.3_1203	1296023	1304404	+	0.4414216279361648	0.4414216279361648
BA000007.3	BA000007.3_1204	1304527	1304622	+	0.4390958744457401	0.4390958744457401
BA000007.3	BA000007.3_1205	1304955	1305299	-	0.4373463310286861	0.4373463310286861
BA000007.3	BA000007.3_1206	1305419	1305631	-	0.4361547283892313	0.4361547283892313
BA000007.3	BA000007.3_1207	1305865	1306260	-	0.43550862342887914	0.43550862342887914
BA000007.3	BA000007.3_1208	1306260	1306919	-	0.43540126931156636	0.43540126931156636
BA000007.3	BA000007.3_1209	1306940	1307158	-	0.43583154501102855	0.43583154501102855
BA000007.3	BA000007.3_1210	1307145	1307429	-	0.42990212534467714	0.42990212534467714
BA000007.3	BA000007.3_1211	1307426	1307647	-	0.00030956381411294167	0.00030956381411294167
BA000007.3	BA000007.3_1212	1307695	1308324	-	0.010479825757818292	0.010479825757818292
BA000007.3	BA000007.3_1213	1309283	1309390	+	0.009749765765066561	0.009749765765066561
BA000007.3	BA000007.3_1214	1309473	1310801	-	0.0010017598017577278	0.0010017598017577278
BA000007.3	BA000007.3_1215	1310822	1311316	-	0.026224853529478835	0.026224853529478835
BA000007.3	BA000007.3_1216	1311327	1311917	-	0.018207742224928797	0.018207742224928797
BA000007.3	BA000007.3_1217	1311927	1312727	-	0.010622079677000252	0.010622079677000252
BA000007.3	BA000007.3_1218	1312735	1313121	-	0.007985303537538636	0.007985303537538636
BA000007.3	BA000007.3_1219	1313133	1313828	-	0.009767834613500618	0.009767834613500618
BA000007.3	BA000007.3_1220	1313825	1314916	-	0.010850061905902045	0.010850061905902045
BA000007.3	BA000007.3_1221	1315204	1315842	+	0.006707105238943837	0.006707105238943837
BA000007.3	BA000007.3_1222	1315882	1319844	-	0.005407287989781937	0.005407287989781937
BA000007.3	BA000007.3_1223	1319899	1320108	+	0.009627976006909128	0.009627976006909128
BA000007.3	BA000007.3_1224	1320267	1321775	+	0.0028106083588669614	0.0028106083588669614
BA000007.3	BA000007.3_1225	1321924	1323267	-	0.016679953801224036	0.016679953801224036
BA000007.3	BA000007.3_1226	1324267	1324413	-	0.01292515086578918	0.01292515086578918
BA000007.3	BA000007.3_1227	1324449	1325279	+	0.01517580451732954	0.01517580451732954
BA000007.3	BA000007.3_1228	1325337	1326464	+	0.007869758350490976	0.007869758350490976
BA000007.3	BA000007.3_1229	1326470	1327741	+	0.012162219336348458	0.012162219336348458
BA000007.3	BA000007.3_1230	1328085	1329149	+	0.000020589458094186877	0.000020589458094186877
BA000007.3	BA000007.3_1231	1329199	1329612	-	0.007283703452535842	0.007283703452535842
BA000007.3	BA000007.3_1232	1329614	1330939	-	0.002809105592303966	0.002809105592303966
BA000007.3	BA000007.3_1233	1330932	1332950	-	0.00370488345101723	0.00370488345101723
BA000007.3	BA000007.3_1234	1332959	1335382	-	0.0075604842679198895	0.0075604842679198895
BA000007.3	BA000007.3_1235	1335969	1337327	+	0.001443211668467128	0.001443211668467128
BA000007.3	BA000007.3_1236	1337425	1339035	+	0.002006273464728453	0.002006273464728453
BA000007.3	BA000007.3_1237	1339137	1339628	-	0.032068800483234114	0.032068800483234114
BA000007.3	BA000007.3_1238	1339633	1340445	-	0.03005432224660475	0.03005432224660475
BA000007.3	BA000007.3_1239	1341133	1341915	+	0.023097011208292304	0.023097011208292304
BA000007.3	BA000007.3_1240	1342061	1342750	-	0.02648016821983391	0.02648016821983391
BA000007.3	BA000007.3_1241	1342747	1344081	-	0.023834854254691548	0.023834854254691548
BA000007.3	BA000007.3_1242	1344097	1346619	-	0.02181298090349725	0.02181298090349725
BA000007.3	BA000007.3_1243	1346672	1347373	-	0.024665416826529944	0.024665416826529944
BA000007.3	BA000007.3_1244	1347459	1348019	-	0.027227435499802097	0.027227435499802097
BA000007.3	BA000007.3_1245	1348062	1348685	-	0.029529737875987144	0.029529737875987144
BA000007.3	BA000007.3_1246	1348954	1349064	-	0.03159965240979482	0.03159965240979482
BA000007.3	BA000007.3_1247	1350076	1353888	+	0.0003978724843331944	0.0003978724843331944
BA000007.3	BA000007.3_1248	1353977	1355596	+	0.048714251444114266	0.048714251444114266
BA000007.3	BA000007.3_1249	1355612	1355980	+	0.8047846890233923	0.8047846890233923
BA000007.3	BA000007.3_1250	1355994	1356755	+	0.7985280123560643	0.7985280123560643
BA000007.3	BA000007.3_1251	1356759	1357307	+	0.7944342642390767	0.7944342642390767
BA000007.3	BA000007.3_1252	1357329	1357610	+	0.7946234377784736	0.7946234377784736
BA000007.3	BA000007.3_1253	1357646	1358806	+	0.7855631289312338	0.7855631289312338
BA000007.3	BA000007.3_1254	1358880	1361438	+	0.7823855019794868	0.7823855019794868
BA000007.3	BA000007.3_1255	1361443	1362666	+	0.7711621830027466	0.7711621830027466
BA000007.3	BA000007.3_1256	1362663	1363616	+	0.7398430877089844	0.7398430877089844
BA000007.3	BA000007.3_1257	1363627	1364334	+	0.7116119037341072	0.7116119037341072
BA000007.3	BA000007.3_1258	1364318	1364974	+	0.6863643919913877	0.6863643919913877
BA000007.3	BA000007.3_1259	1364975	1366285	+	0.6636263300738651	0.6636263300738651
BA000007.3	BA000007.3_1260	1366294	1367082	+	0.6431602798165904	0.6431602798165904
BA000007.3	BA000007.3_1261	1367079	1368467	+	0.6247525281320335	0.6247525281320335
BA000007.3	BA000007.3_1262	1368481	1369422	+	0.6082108553492009	0.6082108553492009
BA000007.3	BA000007.3_1263	1369419	1370405	+	0.5566020260177289	0.5566020260177289
BA000007.3	BA000007.3_1264	1370772	1371974	+	0.5100123020728442	0.5100123020728442
BA000007.3	BA000007.3_1265	1372161	1373978	-	0.4953708195289079	0.4953708195289079
BA000007.3	BA000007.3_1266	1376029	1377414	+	0.4822412744750186	0.4822412744750186
BA000007.3	BA000007.3_1267	1378235	1378798	+	0.4704865639735768	0.4704865639735768
BA000007.3	BA000007.3_1268	1378953	1381313	+	0.45998394155212174	0.45998394155212174
BA000007.3	BA000007.3_1269	1381475	1381744	-	0.31733342514184965	0.31733342514184965
BA000007.3	BA000007.3_1270	1382070	1383608	-	0.31822764751367755	0.31822764751367755
BA000007.3	BA000007.3_1271	1383658	1384005	-	0.3199200113960722	0.3199200113960722
BA000007.3	BA000007.3_1272	1384002	1384382	-	0.2063266255717092	0.2063266255717092
BA000007.3	BA000007.3_1273	1384458	1384769	-	0.2092242859643938	0.2092242859643938
BA000007.3	BA000007.3_1274	1384909	1385727	+	0.03350311704567432	0.03350311704567432
BA000007.3	BA000007.3_1275	1385840	1386379	+	0.02151800642858356	0.02151800642858356
BA000007.3	BA000007.3_1276	1386427	1386678	-	0.02526432493482324	0.02526432493482324
BA000007.3	BA000007.3_1277	1386702	1386992	-	0.02868850858176115	0.02868850858176115
BA000007.3	BA000007.3_1278	1387678	1388037	+	0.01713409975958784	0.01713409975958784
BA000007.3	BA000007.3_1279	1388130	1389749	-	0.003538907294087586	0.003538907294087586
BA000007.3	BA000007.3_1280	1389974	1390249	-	0.022464594254822605	0.022464594254822605
BA000007.3	BA000007.3_1281	1390630	1391328	+	0.01937326975958251	0.01937326975958251
BA000007.3	BA000007.3_1282	1391419	1391721	+	0.015927849892879736	0.015927849892879736
BA000007.3	BA000007.3_1283	1391730	1392050	+	0.019101003979902508	0.019101003979902508
BA000007.3	BA000007.3_1284	1392043	1393746	+	0.009379534313011823	0.009379534313011823
BA000007.3	BA000007.3_1285	1393756	1394220	+	0.015344011519114166	0.015344011519114166
BA000007.3	BA000007.3_1286	1394221	1394895	+	0.017264734501008124	0.017264734501008124
BA000007.3	BA000007.3_1287	1394907	1395524	+	0.010565151121062379	0.010565151121062379
BA000007.3	BA000007.3_1288	1395780	1396121	-	0.014992928431236164	0.014992928431236164
BA000007.3	BA000007.3_1289	1396183	1396311	-	0.018595691439109035	0.018595691439109035
BA000007.3	BA000007.3_1290	1396736	1396999	+	0.00006177354704221005	0.00006177354704221005
BA000007.3	BA000007.3_1291	1397301	1397441	+	0.03896932827114613	0.03896932827114613
BA000007.3	BA000007.3_1292	1398313	1398984	-	0.037724743157588496	0.037724743157588496
BA000007.3	BA000007.3_1293	1400517	1401002	-	0.03634280775218852	0.03634280775218852
BA000007.3	BA000007.3_1294	1401322	1401747	+	0.03703629075274064	0.03703629075274064
BA000007.3	BA000007.3_1295	1401744	1402094	+	0.03555184306184566	0.03555184306184566
BA000007.3	BA000007.3_1296	1402125	1403738	+	0.03393163003814918	0.03393163003814918
BA000007.3	BA000007.3_1297	1403742	1404599	-	0.03421842307212397	0.03421842307212397
BA000007.3	BA000007.3_1298	1404681	1405022	-	0.034553826354139935	0.034553826354139935
BA000007.3	BA000007.3_1299	1405009	1405338	-	0.0328223012458733	0.0328223012458733
BA000007.3	BA000007.3_1300	1405599	1406066	-	0.030897722122886696	0.030897722122886696
BA000007.3	BA000007.3_1301	1406084	1407292	-	0.03270412284424037	0.03270412284424037
BA000007.3	BA000007.3_1302	1407303	1408259	-	0.03445601718444368	0.03445601718444368
BA000007.3	BA000007.3_1303	1408259	1409338	-	0.036032664570181956	0.036032664570181956
BA000007.3	BA000007.3_1304	1409340	1410113	-	0.03746527848201802	0.03746527848201802
BA000007.3	BA000007.3_1305	1410106	1411248	-	0.03874340214929464	0.03874340214929464
BA000007.3	BA000007.3_1306	1411258	1412316	-	0.039894684782646885	0.039894684782646885
BA000007.3	BA000007.3_1307	1412639	1413220	+	0.04095364117635102	0.04095364117635102
BA000007.3	BA000007.3_1308	1413220	1414377	+	0.04188833109787461	0.04188833109787461
BA000007.3	BA000007.3_1309	1414400	1414855	+	0.003060168715093036	0.003060168715093036
BA000007.3	BA000007.3_1310	1414878	1415918	+	0.7044649239733123	0.7044649239733123
BA000007.3	BA000007.3_1311	1415967	1416545	+	0.8715448011400995	0.8715448011400995
BA000007.3	BA000007.3_1312	1416614	1417189	+	0.8817238288155166	0.8817238288155166
BA000007.3	BA000007.3_1313	1417611	1417919	+	0.8861618064632348	0.8861618064632348
BA000007.3	BA000007.3_1314	1418511	1420601	-	0.9002147415628639	0.9002147415628639
BA000007.3	BA000007.3_1315	1422054	1422272	+	0.9502267071105899	0.9502267071105899
BA000007.3	BA000007.3_1316	1423550	1423678	-	0.9588418774430493	0.9588418774430493
BA000007.3	BA000007.3_1317	1424021	1424215	-	0.964119644817766	0.964119644817766
BA000007.3	BA000007.3_1318	1424535	1424807	+	0.970056346035333	0.970056346035333
BA000007.3	BA000007.3_1319	1425372	1425569	+	0.9767139740416776	0.9767139740416776
BA000007.3	BA000007.3_1320	1426299	1427423	+	0.990106290224655	0.990106290224655
BA000007.3	BA000007.3_1321	1427842	1428135	-	0.989759186156698	0.989759186156698
BA000007.3	BA000007.3_1322	1428777	1429235	-	0.9895831742450916	0.9895831742450916
BA000007.3	BA000007.3_1323	1429693	1430202	+	0.9895764165167739	0.9895764165167739
BA000007.3	BA000007.3_1324	1430291	1430914	+	0.9897388424053692	0.9897388424053692
BA000007.3	BA000007.3_1325	1431010	1431243	+	0.9900721480143128	0.9900721480143128
BA000007.3	BA000007.3_1326	1431296	1431487	-	0.990579813828109	0.990579813828109
BA000007.3	BA000007.3_1327	1432081	1432968	-	0.9436450168967515	0.9436450168967515
BA000007.3	BA000007.3_1328	1432968	1433294	-	0.9330496818659115	0.9330496818659115
BA000007.3	BA000007.3_1329	1433475	1434521	+	0.7590644145966202	0.7590644145966202
BA000007.3	BA000007.3_1330	1434762	1435277	+	0.7546727076757972	0.7546727076757972
BA000007.3	BA000007.3_1331	1435274	1437442	+	0.6757816655013021	0.6757816655013021
BA000007.3	BA000007.3_1332	1437943	1439175	+	0.5044502699035018	0.5044502699035018
BA000007.3	BA000007.3_1333	1439160	1439798	+	0.5078968122028428	0.5078968122028428
BA000007.3	BA000007.3_1334	1440167	1440811	+	0.48914142764922386	0.48914142764922386
BA000007.3	BA000007.3_1335	1441127	1441627	+	0.46476855129021405	0.46476855129021405
BA000007.3	BA000007.3_1336	1441509	1441757	-	0.20672991778513822	0.20672991778513822
