sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
BA000007.3	BA000007.3_1440	1538786	1539607	+	PF02146	Pfam	9.80718900188283e-52	3.545621475734935e-55	48	221	0.00009313295245969136
BA000007.3	BA000007.3_1441	1539763	1540809	-	PF01547	Pfam	5.895796401459948e-14	2.131524367845245e-17	41	284	0.004364362308074063
BA000007.3	BA000007.3_1441	1539763	1540809	-	PF13531	Pfam	4.420982809506407e-15	1.5983307337333359e-18	42	285	0.004364362308074063
BA000007.3	BA000007.3_1441	1539763	1540809	-	PF13416	Pfam	8.744074571837335e-40	3.161270633346831e-43	42	314	0.004364362308074063
BA000007.3	BA000007.3_1441	1539763	1540809	-	PF13343	Pfam	3.858017967988322e-36	1.3948004222662047e-39	77	322	0.004364362308074063
BA000007.3	BA000007.3_1442	1540806	1541600	-	PF00528	Pfam	1.0407797274413029e-20	3.762761125962773e-24	75	253	0.0053804655023040136
BA000007.3	BA000007.3_1443	1541767	1542885	-	PF00589	Pfam	2.386269094587832e-16	8.627147847389125e-20	194	361	0.005813584075509585
BA000007.3	BA000007.3_1445	1543185	1543529	-	PF16473	Pfam	1.8998467619559588e-29	6.868571084439475e-33	4	104	0.006861929138772531
BA000007.3	BA000007.3_1466	1554623	1554769	+	PF05099	Pfam	4.581324829941711e-9	1.656299649292014e-12	4	43	0.00023750518548612285
BA000007.3	BA000007.3_1468	1555248	1557185	+	PF03629	Pfam	7.899871326503126e-11	2.8560633862990335e-14	83	275	0.00013832006474506572
BA000007.3	BA000007.3_1480	1561609	1561974	+	PF01844	Pfam	6.715727568615409e-7	2.427956460092339e-10	49	93	0.008915300136280325
BA000007.3	BA000007.3_1485	1566698	1569199	+	PF04860	Pfam	9.85616943517792e-75	3.563329513802574e-78	54	382	0.000013317277471707345
BA000007.3	BA000007.3_1497	1578262	1578999	+	PF14464	Pfam	6.064009545076001e-15	2.192338953389733e-18	3	98	0.00007617167135778226
BA000007.3	BA000007.3_1497	1578262	1578999	+	PF00877	Pfam	1.2232108104262679e-14	4.4223095098563555e-18	109	222	0.00007617167135778226
BA000007.3	BA000007.3_1503	1586186	1587091	-	PF13276	Pfam	3.436145123952503e-13	1.2422795097442165e-16	56	104	0.02909936502890617
BA000007.3	BA000007.3_1503	1586186	1587091	-	PF00665	Pfam	1.7366259897021383e-19	6.278474293933978e-23	124	227	0.02909936502890617
BA000007.3	BA000007.3_1503	1586186	1587091	-	PF13683	Pfam	3.2759119270627755e-17	1.1843499374775038e-20	216	281	0.02909936502890617
BA000007.3	BA000007.3_1508	1590013	1590876	-	PF00528	Pfam	4.179162669035845e-18	1.5109047971930027e-21	83	282	0.019690599552396704
BA000007.3	BA000007.3_1509	1590860	1591996	-	PF00005	Pfam	5.30355843651678e-35	1.917410859189002e-38	35	174	0.019478464703459507
BA000007.3	BA000007.3_1509	1590860	1591996	-	PF08402	Pfam	9.151954418846886e-10	3.3087326170813036e-13	292	372	0.019478464703459507
BA000007.3	BA000007.3_1510	1592246	1593472	+	PF01546	Pfam	1.5996505212630223e-17	5.783262911290753e-21	139	402	0.022275901064693213
BA000007.3	BA000007.3_1510	1592246	1593472	+	PF07687	Pfam	2.3851895538655265e-12	8.623244952514557e-16	206	303	0.022275901064693213
BA000007.3	BA000007.3_1511	1593521	1594642	-	PF08007	Pfam	1.0069436370834699e-40	3.640432527416739e-44	96	210	0.06350903649187371
BA000007.3	BA000007.3_1512	1594891	1596120	+	PF00589	Pfam	7.24727403575134e-17	2.6201279955717065e-20	214	374	0.058443787877372574
BA000007.3	BA000007.3_1518	1598304	1598603	+	PF13973	Pfam	3.377571308059924e-23	1.2211031482501534e-26	18	68	0.33207965458233474
BA000007.3	BA000007.3_1521	1601351	1601761	+	PF00436	Pfam	5.2180693781934986e-18	1.886503752058387e-21	5	99	0.03700339367140218
BA000007.3	BA000007.3_1526	1604493	1605668	+	PF04860	Pfam	5.0065417459389e-86	1.8100295538463124e-89	30	364	0.000015623896136210952
BA000007.3	BA000007.3_1529	1606296	1606736	+	PF01844	Pfam	1.1744118218214776e-10	4.245885111429782e-14	64	112	0.004644460348126862
BA000007.3	BA000007.3_1533	1610179	1611639	-	PF02518	Pfam	2.508824469344715e-12	9.070225847233244e-16	376	469	0.005358190729936291
BA000007.3	BA000007.3_1534	1611639	1612310	-	PF00072	Pfam	3.1956554988575814e-25	1.1553345982854596e-28	3	112	0.00905018304989887
BA000007.3	BA000007.3_1534	1611639	1612310	-	PF00486	Pfam	5.016984005177193e-20	1.8138047741059988e-23	146	220	0.00905018304989887
BA000007.3	BA000007.3_1535	1612479	1613849	-	PF08328	Pfam	3.0937167144265757e-53	1.1184803739792392e-56	331	445	0.0003905187501839941
BA000007.3	BA000007.3_1537	1614530	1615636	-	PF02540	Pfam	2.4725390300274076e-8	8.9390420463753e-12	3	75	3.675094105441243e-7
BA000007.3	BA000007.3_1537	1614530	1615636	-	PF02568	Pfam	2.496721987958014e-6	9.0264713953652e-10	4	75	3.675094105441243e-7
BA000007.3	BA000007.3_1537	1614530	1615636	-	PF03054	Pfam	5.966398504649381e-85	2.1570493509216853e-88	6	203	3.675094105441243e-7
BA000007.3	BA000007.3_1537	1614530	1615636	-	PF20259	Pfam	3.01125532090913e-25	1.0886678672845734e-28	207	275	3.675094105441243e-7
BA000007.3	BA000007.3_1537	1614530	1615636	-	PF20258	Pfam	8.255839303661066e-28	2.984757521207905e-31	286	360	3.675094105441243e-7
BA000007.3	BA000007.3_1538	1615690	1616151	-	PF00293	Pfam	1.7347131428308288e-19	6.271558723177256e-23	4	114	0.0034419894622036797
BA000007.3	BA000007.3_1539	1616161	1616814	-	PF00849	Pfam	5.589548638352643e-14	2.0208057260855542e-17	41	186	0.000016177678687965658
BA000007.3	BA000007.3_1540	1616986	1618236	+	PF00180	Pfam	4.981158533064425e-104	1.8008526872973338e-107	29	412	0.01055523048250559
BA000007.3	BA000007.3_1541	1618350	1619492	-	PF00589	Pfam	4.465425819840114e-23	1.6143983441215163e-26	195	366	0.009776266777354584
BA000007.3	BA000007.3_1546	1621711	1622043	+	PF00893	Pfam	3.4872046044576197e-36	1.2607391917778813e-39	3	94	0.007035358598695514
BA000007.3	BA000007.3_1546	1621711	1622043	+	PF00892	Pfam	5.633600738222237e-7	2.0367320094802014e-10	30	102	0.007035358598695514
BA000007.3	BA000007.3_1547	1622288	1623814	+	PF00239	Pfam	1.5223681812309348e-21	5.5038618265760475e-25	4	161	0.005889431541927632
BA000007.3	BA000007.3_1547	1622288	1623814	+	PF07508	Pfam	2.7632497157481085e-14	9.990056817599814e-18	191	284	0.005889431541927632
BA000007.3	BA000007.3_1547	1622288	1623814	+	PF13408	Pfam	1.445659115406503e-6	5.22653331672633e-10	302	357	0.005889431541927632
BA000007.3	BA000007.3_1564	1634448	1635767	+	PF01343	Pfam	2.5966879508079246e-43	9.387881239363429e-47	150	297	0.0003579740911354274
BA000007.3	BA000007.3_1571	1638985	1639725	+	PF02368	Pfam	5.132019773888384e-20	1.85539398911366e-23	161	239	7.633054497265544e-6
BA000007.3	BA000007.3_1577	1644151	1644894	+	PF14464	Pfam	1.5303369502722556e-14	5.532671548345103e-18	3	98	0.0005023580233448035
BA000007.3	BA000007.3_1577	1644151	1644894	+	PF00877	Pfam	1.8634516479031064e-14	6.736990773330102e-18	111	223	0.0005023580233448035
BA000007.3	BA000007.3_1579	1645524	1648922	+	PF09327	Pfam	5.157735749189121e-26	1.864691160227448e-29	847	925	0.4090316100133405
BA000007.3	BA000007.3_1579	1645524	1648922	+	PF12421	Pfam	8.634881028382137e-39	3.1217935749754654e-42	949	1091	0.4090316100133405
BA000007.3	BA000007.3_1580	1648989	1649588	+	PF13505	Pfam	1.443725100694433e-21	5.219541217261146e-25	11	199	0.24470910570013166
BA000007.3	BA000007.3_1583	1653269	1654159	-	PF05067	Pfam	1.0312564563833261e-89	3.7283313679802103e-93	1	270	0.0014972922633009697
BA000007.3	BA000007.3_1587	1655980	1656636	-	PF13489	Pfam	1.2312697888670423e-6	4.4514453682828713e-10	47	171	0.01857202102746654
BA000007.3	BA000007.3_1587	1655980	1656636	-	PF13649	Pfam	1.531350339127989e-7	5.536335282458384e-11	54	149	0.01857202102746654
BA000007.3	BA000007.3_1587	1655980	1656636	-	PF08242	Pfam	7.006143026658894e-8	2.5329512026966354e-11	54	151	0.01857202102746654
BA000007.3	BA000007.3_1591	1657803	1659341	+	PF03050	Pfam	6.689126753179687e-102	2.4183393901589614e-105	176	461	0.02433328833586555
BA000007.3	BA000007.3_1592	1659644	1661128	-	PF00561	Pfam	2.7101982332316524e-52	9.798258254633595e-56	89	461	0.02224804811541839
BA000007.3	BA000007.3_1592	1659644	1661128	-	PF08386	Pfam	2.616203634900481e-14	9.45843685791931e-18	386	479	0.02224804811541839
BA000007.3	BA000007.3_1594	1662767	1663351	+	PF12844	Pfam	1.1366071699228674e-10	4.109208857277178e-14	17	74	0.007587801992235876
BA000007.3	BA000007.3_1594	1662767	1663351	+	PF13443	Pfam	1.62091137108294e-8	5.860127878101736e-12	18	73	0.007587801992235876
BA000007.3	BA000007.3_1594	1662767	1663351	+	PF01381	Pfam	7.479956481783026e-17	2.704250354946864e-20	19	72	0.007587801992235876
BA000007.3	BA000007.3_1596	1663851	1664738	+	PF13276	Pfam	5.09931793436868e-18	1.843571198253319e-21	47	103	0.004332599748709157
BA000007.3	BA000007.3_1596	1663851	1664738	+	PF00665	Pfam	7.534593534322737e-22	2.7240034469713437e-25	126	221	0.004332599748709157
BA000007.3	BA000007.3_1596	1663851	1664738	+	PF13683	Pfam	1.9317869042685303e-12	6.984045207044579e-16	217	277	0.004332599748709157
BA000007.3	BA000007.3_1596	1663851	1664738	+	PF13333	Pfam	2.598619297479612e-7	9.394863692984857e-11	230	276	0.004332599748709157
BA000007.3	BA000007.3_1597	1664822	1665532	+	PF03797	Pfam	2.2425808934532287e-43	8.107667727596633e-47	2	214	0.009992853626740116
BA000007.3	BA000007.3_1599	1666174	1666986	-	PF09140	Pfam	7.196798647749399e-9	2.6018794821942874e-12	3	143	0.012109024494937691
BA000007.3	BA000007.3_1599	1666174	1666986	-	PF10609	Pfam	7.800064921849825e-14	2.8199800874366685e-17	3	158	0.012109024494937691
BA000007.3	BA000007.3_1599	1666174	1666986	-	PF13614	Pfam	1.3099176408352605e-20	4.735783227893205e-24	3	161	0.012109024494937691
BA000007.3	BA000007.3_1599	1666174	1666986	-	PF02374	Pfam	2.6580341894595377e-10	9.609668074691025e-14	5	40	0.012109024494937691
BA000007.3	BA000007.3_1599	1666174	1666986	-	PF01656	Pfam	3.2788038211793465e-20	1.1853954523424969e-23	5	227	0.012109024494937691
BA000007.3	BA000007.3_1605	1669703	1670362	+	PF01557	Pfam	4.0874193868881014e-54	1.477736582389046e-57	18	211	0.014373576686863329
BA000007.3	BA000007.3_1606	1670454	1670900	+	PF03692	Pfam	4.4854209027332515e-9	1.6216272244154923e-12	24	92	6.64644321061926e-6
BA000007.3	BA000007.3_1608	1672391	1672810	+	PF00717	Pfam	2.662049443220428e-28	9.624184538034808e-32	16	132	0.0004848735078780375
BA000007.3	BA000007.3_1609	1672810	1674078	+	PF00817	Pfam	1.4629628572880237e-38	5.2890920364715245e-42	6	150	0.011252065980147913
BA000007.3	BA000007.3_1609	1672810	1674078	+	PF11799	Pfam	1.5516248629602797e-16	5.609634356327837e-20	245	360	0.011252065980147913
BA000007.3	BA000007.3_1612	1676563	1677282	+	PF00392	Pfam	9.626785821807072e-21	3.480399790964234e-24	11	71	0.008731205170175218
BA000007.3	BA000007.3_1614	1679229	1680527	+	PF01266	Pfam	5.8006641882737895e-75	2.0971309429767857e-78	2	397	0.011426938989801426
BA000007.3	BA000007.3_1615	1680537	1681607	+	PF01168	Pfam	1.7069202109001334e-67	6.171078130513859e-71	9	217	0.000054130660160418334
BA000007.3	BA000007.3_1615	1680537	1681607	+	PF00842	Pfam	1.0606215655588897e-41	3.834495898622161e-45	232	354	0.000054130660160418334
BA000007.3	BA000007.3_1616	1681999	1683735	-	PF00999	Pfam	5.2376725094667926e-62	1.8935909289467796e-65	16	388	0.026106009728359972
BA000007.3	BA000007.3_1616	1681999	1683735	-	PF02080	Pfam	2.0243415069006374e-12	7.31866054555545e-16	421	483	0.026106009728359972
BA000007.3	BA000007.3_1616	1681999	1683735	-	PF03471	Pfam	6.638040797439378e-10	2.3998701364567525e-13	494	571	0.026106009728359972
BA000007.3	BA000007.3_1618	1684845	1685456	+	PF01464	Pfam	9.891027954741338e-30	3.5759320154524e-33	43	168	0.001983232054650157
BA000007.3	BA000007.3_1619	1685644	1686531	-	PF13276	Pfam	2.042347641796433e-18	7.383758647130994e-22	47	103	0.0032349317100346785
BA000007.3	BA000007.3_1619	1685644	1686531	-	PF00665	Pfam	5.21500499216645e-21	1.8853958756928596e-24	126	221	0.0032349317100346785
BA000007.3	BA000007.3_1619	1685644	1686531	-	PF13683	Pfam	1.8817394510932873e-12	6.803107198457293e-16	217	277	0.0032349317100346785
BA000007.3	BA000007.3_1619	1685644	1686531	-	PF13333	Pfam	6.536952550355386e-7	2.363323409383726e-10	230	278	0.0032349317100346785
BA000007.3	BA000007.3_1621	1686909	1687505	-	PF07238	Pfam	3.262070114043945e-7	1.1793456666825542e-10	112	191	0.005855036452520545
BA000007.3	BA000007.3_1622	1687706	1687960	+	PF04226	Pfam	1.3381728736172138e-14	4.837935190228539e-18	34	83	0.000024299936469761206
BA000007.3	BA000007.3_1623	1688010	1689980	-	PF07715	Pfam	1.9825986234536438e-20	7.167746288697194e-24	38	139	0.009989302111767415
BA000007.3	BA000007.3_1623	1688010	1689980	-	PF00593	Pfam	6.893429328246018e-33	2.4922014924967526e-36	242	655	0.009989302111767415
BA000007.3	BA000007.3_1624	1690006	1690860	-	PF02749	Pfam	5.860251760474944e-22	2.1186738107284685e-25	18	104	0.013854878566778688
BA000007.3	BA000007.3_1624	1690006	1690860	-	PF01729	Pfam	8.541289475962812e-31	3.0879571496611757e-34	113	276	0.013854878566778688
BA000007.3	BA000007.3_1625	1691025	1691669	-	PF13847	Pfam	1.274715999751586e-12	4.608517714213977e-16	61	154	0.018187206205183916
BA000007.3	BA000007.3_1625	1691025	1691669	-	PF08241	Pfam	3.620902017569566e-7	1.3090752051950707e-10	65	117	0.018187206205183916
BA000007.3	BA000007.3_1625	1691025	1691669	-	PF13649	Pfam	2.7215070563620337e-11	9.839143370795494e-15	65	146	0.018187206205183916
BA000007.3	BA000007.3_1625	1691025	1691669	-	PF08242	Pfam	1.8510348072435627e-7	6.692099809268123e-11	65	147	0.018187206205183916
BA000007.3	BA000007.3_1626	1691679	1692437	-	PF00005	Pfam	7.25057972231239e-29	2.6213231100189404e-32	19	167	0.009282422082143743
BA000007.3	BA000007.3_1626	1691679	1692437	-	PF02463	Pfam	4.847162125128491e-7	1.752408577414494e-10	30	214	0.009282422082143743
BA000007.3	BA000007.3_1626	1691679	1692437	-	PF13304	Pfam	2.370251285086629e-7	8.569238196264024e-11	135	200	0.009282422082143743
BA000007.3	BA000007.3_1627	1692434	1693414	-	PF00950	Pfam	8.084504755001765e-10	2.922814445047637e-13	91	295	0.008570367093691645
BA000007.3	BA000007.3_1631	1696776	1698194	-	PF03610	Pfam	6.69261949422695e-29	2.4196021309569594e-32	4	120	0.0000519539870697801
BA000007.3	BA000007.3_1631	1696776	1698194	-	PF00381	Pfam	2.223604818307212e-16	8.039062972911105e-20	160	236	0.0000519539870697801
BA000007.3	BA000007.3_1631	1696776	1698194	-	PF05524	Pfam	4.4333682804840285e-21	1.6028084889674723e-24	258	368	0.0000519539870697801
BA000007.3	BA000007.3_1632	1698205	1698837	-	PF02734	Pfam	6.804512253445196e-55	2.4600550446294997e-58	33	204	0.000012820065272683
BA000007.3	BA000007.3_1636	1702740	1703831	-	PF02421	Pfam	5.6997180194086135e-9	2.0606355818541626e-12	4	45	0.0007152983274760849
BA000007.3	BA000007.3_1636	1702740	1703831	-	PF01926	Pfam	3.8043435158145935e-22	1.3753953419430924e-25	5	113	0.0007152983274760849
BA000007.3	BA000007.3_1636	1702740	1703831	-	PF06071	Pfam	2.280203411215192e-39	8.24368550692405e-43	279	362	0.0007152983274760849
BA000007.3	BA000007.3_1637	1703948	1704532	-	PF01195	Pfam	5.231322321757616e-62	1.8912951271719507e-65	5	189	0.000010017491846121866
BA000007.3	BA000007.3_1639	1705143	1706795	-	PF00916	Pfam	2.1004332498088585e-76	7.59375722996695e-80	20	402	0.0013307307432138345
BA000007.3	BA000007.3_1639	1705143	1706795	-	PF01740	Pfam	1.047850859775239e-12	3.788325595716699e-16	444	544	0.0013307307432138345
BA000007.3	BA000007.3_1640	1706947	1707960	-	PF13793	Pfam	2.891650553081271e-50	1.0454268087784782e-53	26	143	0.0004874220620543136
BA000007.3	BA000007.3_1640	1706947	1707960	-	PF00156	Pfam	2.7937406295747365e-20	1.0100291502439393e-23	182	270	0.0004874220620543136
BA000007.3	BA000007.3_1640	1706947	1707960	-	PF14572	Pfam	4.0874979394573466e-32	1.477764981727168e-35	226	335	0.0004874220620543136
BA000007.3	BA000007.3_1641	1708045	1708896	-	PF00288	Pfam	7.588839383720622e-12	2.743615106189668e-15	92	148	0.007445497868067587
BA000007.3	BA000007.3_1643	1709733	1710989	+	PF05201	Pfam	7.166086195127735e-53	2.59077592014741e-56	6	156	0.012468643838263722
BA000007.3	BA000007.3_1643	1709733	1710989	+	PF01488	Pfam	9.041609050671912e-50	3.268839136179288e-53	172	306	0.012468643838263722
BA000007.3	BA000007.3_1644	1711031	1712113	+	PF03462	Pfam	6.405392388315639e-78	2.315760082543615e-81	13	203	0.002797331970426342
BA000007.3	BA000007.3_1644	1711031	1712113	+	PF00472	Pfam	2.9164770184948535e-41	1.0544023928036347e-44	216	321	0.002797331970426342
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF17827	Pfam	6.502019177530425e-22	2.350693845817218e-25	6	73	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF13489	Pfam	6.57296969661559e-7	2.376344792702672e-10	100	163	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF05175	Pfam	9.7003661961756e-20	3.5070015170555315e-23	105	191	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF03602	Pfam	1.7317595051045853e-6	6.260880351065023e-10	110	190	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF13847	Pfam	2.3726484561211814e-20	8.577904758211068e-24	110	243	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF02390	Pfam	1.792625637055933e-8	6.4809314427184845e-12	113	172	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF13649	Pfam	1.5342554929819216e-10	5.546838369421264e-14	113	189	0.007813497330243278
BA000007.3	BA000007.3_1645	1712113	1712946	+	PF08241	Pfam	9.753900501260685e-7	3.5263559295953305e-10	114	183	0.007813497330243278
BA000007.3	BA000007.3_1647	1713339	1714148	+	PF13371	Pfam	1.0496462417589994e-25	3.794816492259579e-29	187	259	0.023366330945772784
BA000007.3	BA000007.3_1648	1714184	1715038	+	PF00793	Pfam	5.143753113744966e-69	1.8596359774927571e-72	10	274	0.028407013269750703
BA000007.3	BA000007.3_1651	1716228	1717328	-	PF01699	Pfam	5.833192013085959e-14	2.1088908217953573e-17	40	190	0.00017489935188784184
BA000007.3	BA000007.3_1651	1716228	1717328	-	PF01699	Pfam	1.1542263425662235e-6	4.1729079630015307e-10	224	363	0.00017489935188784184
BA000007.3	BA000007.3_1654	1718728	1719081	-	PF02635	Pfam	4.301320814162663e-23	1.555068985597492e-26	2	117	0.0017911451462801983
BA000007.3	BA000007.3_1656	1720662	1721312	-	PF00072	Pfam	1.4164836857836895e-31	5.121054540071184e-35	9	120	0.016173530056703554
BA000007.3	BA000007.3_1656	1720662	1721312	-	PF04545	Pfam	6.160743459678939e-7	2.2273114460155237e-10	154	199	0.016173530056703554
BA000007.3	BA000007.3_1656	1720662	1721312	-	PF00196	Pfam	1.0055423927649716e-23	3.635366568203079e-27	155	209	0.016173530056703554
BA000007.3	BA000007.3_1657	1721305	1723101	-	PF00672	Pfam	1.6170385920350849e-10	5.846126507719035e-14	173	223	0.00565586185894455
BA000007.3	BA000007.3_1657	1721305	1723101	-	PF07730	Pfam	2.505388879211452e-19	9.057805058609733e-23	390	453	0.00565586185894455
BA000007.3	BA000007.3_1657	1721305	1723101	-	PF02518	Pfam	8.695800543466411e-12	3.1438179838996426e-15	496	583	0.00565586185894455
BA000007.3	BA000007.3_1659	1723440	1724831	+	PF07690	Pfam	1.271691247241378e-16	4.5975822387613086e-20	45	422	0.014891838193622893
BA000007.3	BA000007.3_1660	1725224	1728967	+	PF00384	Pfam	4.422954274479266e-198	1.599043483181224e-201	108	833	0.007803231335908581
BA000007.3	BA000007.3_1660	1725224	1728967	+	PF01568	Pfam	2.930434885222675e-22	1.0594486208324928e-25	1087	1202	0.007803231335908581
BA000007.3	BA000007.3_1661	1728964	1730502	+	PF13247	Pfam	4.1570773970701416e-38	1.5029202447831315e-41	176	272	0.004924334460161497
BA000007.3	BA000007.3_1661	1728964	1730502	+	PF13237	Pfam	1.7120921100432883e-6	6.189776247445005e-10	180	228	0.004924334460161497
BA000007.3	BA000007.3_1661	1728964	1730502	+	PF12838	Pfam	2.7109472725731212e-6	9.800966278283157e-10	184	229	0.004924334460161497
BA000007.3	BA000007.3_1665	1732964	1733806	-	PF01842	Pfam	5.100270981075709e-9	1.843915755992664e-12	8	69	0.0015937244375647428
BA000007.3	BA000007.3_1666	1733856	1734314	-	PF02810	Pfam	1.1527160301430479e-6	4.1674476867066084e-10	1	19	0.010123600546492301
BA000007.3	BA000007.3_1666	1733856	1734314	-	PF02810	Pfam	1.0054398632786596e-11	3.634995890378379e-15	134	151	0.010123600546492301
BA000007.3	BA000007.3_1668	1735424	1736437	+	PF00072	Pfam	4.4346909110737517e-29	1.6032866634395343e-32	10	120	0.015058515900384511
BA000007.3	BA000007.3_1669	1736639	1737547	+	PF00483	Pfam	1.3068665578032129e-25	4.724752558941478e-29	10	277	0.020404562405646476
BA000007.3	BA000007.3_1669	1736639	1737547	+	PF12804	Pfam	5.4485742578867444e-8	1.9698388495613682e-11	12	165	0.020404562405646476
BA000007.3	BA000007.3_1671	1738708	1739325	+	PF00265	Pfam	2.0729362839883735e-68	7.494346652163316e-72	2	186	0.013009130463331135
BA000007.3	BA000007.3_1672	1739626	1742301	-	PF00171	Pfam	1.8043934824537064e-29	6.52347607539301e-33	5	400	0.0028188041442921267
