sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_000913.3	NC_000913.3_965	1053434	1056133	-	PF00072	Pfam	1.1701887290947161e-14	4.230617241846407e-18	670	777	0.0008183877173776002
NC_000913.3	NC_000913.3_965	1053434	1056133	-	PF01627	Pfam	1.0255795175169146e-11	3.707807366293979e-15	812	890	0.0008183877173776002
NC_000913.3	NC_000913.3_966	1056261	1057289	+	PF00532	Pfam	1.72598621389543e-95	6.24000800396034e-99	44	337	0.00932125033860948
NC_000913.3	NC_000913.3_966	1056261	1057289	+	PF13407	Pfam	1.3687429010859495e-20	4.948455896912327e-24	51	296	0.00932125033860948
NC_000913.3	NC_000913.3_967	1057262	1057954	-	PF00072	Pfam	4.218439290769121e-28	1.525104588130557e-31	5	113	0.014282959677532226
NC_000913.3	NC_000913.3_967	1057262	1057954	-	PF00486	Pfam	1.9183606706554484e-17	6.935504955370384e-21	153	225	0.014282959677532226
NC_000913.3	NC_000913.3_969	1059256	1061802	+	PF00384	Pfam	1.6664955449593264e-107	6.024929663627355e-111	99	572	0.007415349362315942
NC_000913.3	NC_000913.3_969	1059256	1061802	+	PF01568	Pfam	2.9956142029964375e-26	1.0830130885742725e-29	690	811	0.007415349362315942
NC_000913.3	NC_000913.3_972	1062855	1063775	-	PF00226	Pfam	3.0671521495574178e-24	1.1088764098183e-27	5	66	0.005255447951538821
NC_000913.3	NC_000913.3_972	1062855	1063775	-	PF01556	Pfam	2.013336936789743e-35	7.278875404156699e-39	120	276	0.005255447951538821
NC_000913.3	NC_000913.3_974	1065585	1066826	+	PF00328	Pfam	3.441625644414732e-16	1.2442608981976616e-19	31	363	0.01785393791678778
NC_000913.3	NC_000913.3_976	1067112	1067708	-	PF03358	Pfam	1.1029788084185775e-15	3.9876312668784436e-19	4	143	0.011711755828216545
NC_000913.3	NC_000913.3_978	1068511	1069839	-	PF00860	Pfam	4.518155396506319e-105	1.6334618208627327e-108	31	401	0.0010013377451302894
NC_000913.3	NC_000913.3_979	1069860	1070354	-	PF01613	Pfam	1.368643364684637e-31	4.948096040074609e-35	13	159	0.026211745457646415
NC_000913.3	NC_000913.3_980	1070365	1070955	-	PF00881	Pfam	6.830124106613227e-14	2.4693145721667488e-17	18	174	0.01819447839995208
NC_000913.3	NC_000913.3_981	1070965	1071765	-	PF00561	Pfam	1.295893086252791e-17	4.6850798490701044e-21	14	115	0.010760868531456913
NC_000913.3	NC_000913.3_981	1070965	1071765	-	PF12146	Pfam	6.469574359126923e-17	2.3389639765462484e-20	15	232	0.010760868531456913
NC_000913.3	NC_000913.3_981	1070965	1071765	-	PF12697	Pfam	9.403392480902442e-18	3.399635748699364e-21	16	249	0.010760868531456913
NC_000913.3	NC_000913.3_982	1071773	1072159	-	PF01042	Pfam	8.80694019181416e-34	3.1839986232155314e-37	13	125	0.008053558215916787
NC_000913.3	NC_000913.3_983	1072171	1072866	-	PF00857	Pfam	9.059941043913944e-42	3.275466754849582e-45	19	216	0.00981655362251652
NC_000913.3	NC_000913.3_984	1072863	1073954	-	PF00296	Pfam	7.03987389934046e-58	2.54514602289966e-61	1	320	0.010884262006591284
NC_000913.3	NC_000913.3_985	1074242	1074880	+	PF00440	Pfam	7.298253333488759e-16	2.638558688896876e-19	23	69	0.006741821985904364
NC_000913.3	NC_000913.3_986	1074920	1078882	-	PF01619	Pfam	6.687501402357067e-94	2.4177517723633646e-97	269	569	0.005232246196077043
NC_000913.3	NC_000913.3_986	1074920	1078882	-	PF00171	Pfam	2.0120802509167897e-111	7.274332071282682e-115	659	1103	0.005232246196077043
NC_000913.3	NC_000913.3_988	1079305	1080813	+	PF00474	Pfam	9.359188779646381e-149	3.3836546564159005e-152	35	437	0.0023316539025290124
NC_000913.3	NC_000913.3_991	1082243	1083370	+	PF13473	Pfam	2.8174744393898693e-25	1.0186097033224402e-28	13	115	0.006372977612441172
NC_000913.3	NC_000913.3_993	1084992	1086056	+	PF02562	Pfam	1.3099174666188806e-76	4.735782598043676e-80	149	353	0.000019034709933663497
NC_000913.3	NC_000913.3_993	1084992	1086056	+	PF13604	Pfam	3.670440010906099e-8	1.3269848195611347e-11	153	308	0.000019034709933663497
NC_000913.3	NC_000913.3_995	1086521	1087846	-	PF13641	Pfam	2.206951185742696e-37	7.978854612229559e-41	75	298	0.002808736022207847
NC_000913.3	NC_000913.3_995	1086521	1087846	-	PF10111	Pfam	1.306960540882991e-10	4.725092338694834e-14	78	176	0.002808736022207847
NC_000913.3	NC_000913.3_995	1086521	1087846	-	PF00535	Pfam	8.824331582305616e-39	3.1902861830461376e-42	78	245	0.002808736022207847
NC_000913.3	NC_000913.3_995	1086521	1087846	-	PF13506	Pfam	2.7333861370156236e-15	9.882090155515632e-19	142	297	0.002808736022207847
NC_000913.3	NC_000913.3_996	1087839	1089857	-	PF01522	Pfam	6.936166579782983e-33	2.5076524149613098e-36	102	270	0.0043328548457481795
NC_000913.3	NC_000913.3_998	1092876	1094234	+	PF00990	Pfam	4.6705812982728684e-51	1.6885687990863588e-54	282	439	0.0017034929198238792
NC_000913.3	NC_000913.3_999	1094275	1095141	-	PF13276	Pfam	2.581817465370103e-12	9.33411954219126e-16	53	101	0.009237781266871964
NC_000913.3	NC_000913.3_999	1094275	1095141	-	PF00665	Pfam	6.451195756795932e-24	2.332319507156881e-27	127	224	0.009237781266871964
NC_000913.3	NC_000913.3_999	1094275	1095141	-	PF13683	Pfam	2.1063638615364513e-10	7.615198342503439e-14	216	279	0.009237781266871964
NC_000913.3	NC_000913.3_999	1094275	1095141	-	PF13333	Pfam	1.3029631860416538e-21	4.71064058583389e-25	231	287	0.009237781266871964
NC_000913.3	NC_000913.3_1003	1097886	1098824	+	PF02826	Pfam	8.22744538323075e-46	2.974492184826735e-49	105	277	0.01871163247976417
NC_000913.3	NC_000913.3_1004	1098879	1099616	+	PF02811	Pfam	3.5527522937985467e-10	1.284436837960429e-13	5	78	0.009328431476156418
NC_000913.3	NC_000913.3_1010	1102546	1103196	-	PF00196	Pfam	1.3415030256493008e-21	4.849974785427696e-25	155	210	0.059778351125242525
NC_000913.3	NC_000913.3_1016	1106295	1107776	+	PF13091	Pfam	8.425324796838501e-11	3.046032102978489e-14	59	204	0.019477583243583528
NC_000913.3	NC_000913.3_1016	1106295	1107776	+	PF13091	Pfam	1.2967971009325118e-28	4.68834815955355e-32	294	436	0.019477583243583528
NC_000913.3	NC_000913.3_1017	1107784	1108941	-	PF01757	Pfam	5.5106348283971905e-42	1.9922757875622524e-45	10	356	0.014593410071668174
NC_000913.3	NC_000913.3_1019	1110893	1113406	+	PF00535	Pfam	1.4622048803097674e-24	5.286351700324539e-28	236	418	0.007950692594595113
NC_000913.3	NC_000913.3_1019	1110893	1113406	+	PF13506	Pfam	1.4393979726567495e-6	5.203897225801698e-10	301	458	0.007950692594595113
NC_000913.3	NC_000913.3_1022	1114264	1115490	-	PF07690	Pfam	8.527215813748063e-34	3.0828690577541807e-37	20	263	0.01714494879772427
NC_000913.3	NC_000913.3_1022	1114264	1115490	-	PF12832	Pfam	1.3645521843416713e-12	4.933305077157163e-16	24	368	0.01714494879772427
NC_000913.3	NC_000913.3_1022	1114264	1115490	-	PF00083	Pfam	1.6721493657008447e-7	6.045370085686351e-11	50	124	0.01714494879772427
NC_000913.3	NC_000913.3_1022	1114264	1115490	-	PF07690	Pfam	5.062986625745805e-21	1.8304362349044848e-24	224	393	0.01714494879772427
NC_000913.3	NC_000913.3_1024	1116807	1117859	+	PF17773	Pfam	2.069959166972092e-22	7.48358339469303e-26	25	117	0.0003871255998131239
NC_000913.3	NC_000913.3_1024	1116807	1117859	+	PF00581	Pfam	1.6899220828479072e-14	6.1096243053069675e-18	138	233	0.0003871255998131239
NC_000913.3	NC_000913.3_1025	1117901	1118476	-	PF04264	Pfam	5.697846601403657e-44	2.0599590026766653e-47	25	186	0.0010010997273235068
NC_000913.3	NC_000913.3_1026	1118480	1119046	-	PF01292	Pfam	5.053384620865009e-29	1.8269647942389766e-32	9	180	0.0030197367691241974
NC_000913.3	NC_000913.3_1028	1119468	1120586	-	PF01266	Pfam	1.615160477600938e-48	5.8393365061494505e-52	4	352	0.014463105142103659
NC_000913.3	NC_000913.3_1031	1121561	1122607	-	PF01979	Pfam	4.513094412574841e-22	1.631632108667694e-25	15	307	0.010205143198635361
NC_000913.3	NC_000913.3_1033	1123407	1124054	-	PF13417	Pfam	1.2360746591949448e-12	4.468816555296257e-16	3	74	0.022323712432725896
NC_000913.3	NC_000913.3_1033	1123407	1124054	-	PF13409	Pfam	3.681127668745459e-8	1.3308487594885969e-11	8	71	0.022323712432725896
NC_000913.3	NC_000913.3_1034	1124118	1125326	-	PF07690	Pfam	1.2918257610740554e-21	4.670375130419579e-25	20	239	0.027763562617021512
NC_000913.3	NC_000913.3_1034	1124118	1125326	-	PF07690	Pfam	1.3955930808283512e-12	5.045528130254343e-16	211	392	0.027763562617021512
NC_000913.3	NC_000913.3_1035	1125562	1126146	+	PF13302	Pfam	8.831226606820179e-20	3.1927789612509684e-23	17	162	0.00034253182081637464
NC_000913.3	NC_000913.3_1035	1125562	1126146	+	PF13420	Pfam	1.138933342935911e-9	4.117618738018478e-13	21	181	0.00034253182081637464
NC_000913.3	NC_000913.3_1035	1125562	1126146	+	PF00583	Pfam	5.123741450976922e-9	1.852401103028533e-12	53	161	0.00034253182081637464
NC_000913.3	NC_000913.3_1037	1126806	1127729	+	PF01408	Pfam	2.594506947254826e-26	9.379996193979847e-30	4	121	0.007826665387377255
NC_000913.3	NC_000913.3_1038	1127839	1129374	+	PF03023	Pfam	1.7879727429889533e-163	6.464109699887756e-167	28	478	0.005813461987193274
NC_000913.3	NC_000913.3_1038	1127839	1129374	+	PF14667	Pfam	3.576058014261957e-9	1.292862622654359e-12	354	500	0.005813461987193274
NC_000913.3	NC_000913.3_1039	1129414	1129830	-	PF05130	Pfam	2.2199058884179336e-18	8.025690124432154e-22	2	128	0.0014028660071162813
NC_000913.3	NC_000913.3_1040	1129835	1130128	-	PF04316	Pfam	4.0807875176290445e-10	1.475338943466755e-13	40	88	0.0006391192991936892
NC_000913.3	NC_000913.3_1042	1131018	1131434	+	PF00460	Pfam	3.1562429036162964e-13	1.1410856484513002e-16	9	39	0.0003149655809355988
NC_000913.3	NC_000913.3_1043	1131438	1131842	+	PF00460	Pfam	2.2438242018985794e-11	8.112162696668762e-15	7	37	0.000011020146144318724
NC_000913.3	NC_000913.3_1043	1131438	1131842	+	PF06429	Pfam	5.446733264516226e-13	1.9691732698901756e-16	87	131	0.000011020146144318724
NC_000913.3	NC_000913.3_1044	1131854	1132549	+	PF03963	Pfam	6.728776921233093e-25	2.4326742303807276e-28	7	78	0.00005960805113487048
NC_000913.3	NC_000913.3_1044	1131854	1132549	+	PF13860	Pfam	2.8784166114258746e-23	1.0406423034800704e-26	119	188	0.00005960805113487048
NC_000913.3	NC_000913.3_1045	1132574	1133782	+	PF00460	Pfam	3.3405541146368166e-12	1.2077202149807725e-15	3	33	0.00001055188282598726
NC_000913.3	NC_000913.3_1045	1132574	1133782	+	PF06429	Pfam	4.139213567873923e-21	1.4964618828177597e-24	324	401	0.00001055188282598726
NC_000913.3	NC_000913.3_1046	1133802	1134557	+	PF00460	Pfam	3.4517583456173675e-11	1.2479242030431553e-14	5	35	0.000010470054544624102
NC_000913.3	NC_000913.3_1046	1133802	1134557	+	PF06429	Pfam	2.8736506139071078e-21	1.03891923857813e-24	170	247	0.000010470054544624102
NC_000913.3	NC_000913.3_1047	1134729	1135511	+	PF00460	Pfam	7.776136682997089e-11	2.8113292418644573e-14	8	35	0.000028334696864894084
NC_000913.3	NC_000913.3_1047	1134729	1135511	+	PF06429	Pfam	2.032711978617097e-27	7.34892255465328e-31	183	260	0.000028334696864894084
NC_000913.3	NC_000913.3_1050	1137371	1138312	+	PF01832	Pfam	3.849130827517822e-21	1.3915874286036956e-24	161	295	7.13060130162028e-6
NC_000913.3	NC_000913.3_1051	1138378	1140021	+	PF06429	Pfam	1.3184883129996159e-8	4.766769027475112e-12	491	546	0.0003464479842483602
NC_000913.3	NC_000913.3_1052	1140033	1140986	+	PF00669	Pfam	2.4326725443875507e-40	8.794911584915223e-44	3	141	0.00020609901740742493
NC_000913.3	NC_000913.3_1053	1141182	1144367	-	PF00575	Pfam	5.682446717829581e-17	2.054391438116262e-20	36	118	0.00001710675023635031
NC_000913.3	NC_000913.3_1053	1141182	1144367	-	PF10150	Pfam	3.7540888984318946e-94	1.357226644407771e-97	121	391	0.00001710675023635031
NC_000913.3	NC_000913.3_1054	1144940	1145899	+	PF01479	Pfam	1.8945224095634023e-11	6.8493217988553955e-15	20	66	1.5342255379659973e-6
NC_000913.3	NC_000913.3_1054	1144940	1145899	+	PF00849	Pfam	4.089087844323014e-30	1.4783397846431721e-33	101	249	1.5342255379659973e-6
NC_000913.3	NC_000913.3_1055	1146011	1146634	-	PF02545	Pfam	3.2911017024600103e-53	1.1898415410195265e-56	16	199	7.301046218997006e-6
NC_000913.3	NC_000913.3_1056	1146794	1147315	+	PF02620	Pfam	4.0737615237646456e-20	1.472798815533133e-23	61	171	0.00015709605893780016
NC_000913.3	NC_000913.3_1057	1147367	1147540	+	PF01783	Pfam	2.4428104017779822e-20	8.831563274685403e-24	2	57	0.00007509063922812756
NC_000913.3	NC_000913.3_1058	1147651	1148691	+	PF02504	Pfam	4.962106855366036e-130	1.7939648790188126e-133	1	321	0.0005058361141746189
NC_000913.3	NC_000913.3_1059	1148759	1149712	+	PF00108	Pfam	2.2936551275560446e-6	8.292317887042822e-10	36	142	0.1244383634946101
NC_000913.3	NC_000913.3_1059	1148759	1149712	+	PF08545	Pfam	3.2433362813433954e-30	1.1725727698276918e-33	106	183	0.1244383634946101
NC_000913.3	NC_000913.3_1059	1148759	1149712	+	PF08541	Pfam	9.524502511096143e-38	3.443421009073081e-41	228	316	0.1244383634946101
NC_000913.3	NC_000913.3_1060	1149728	1150657	+	PF00698	Pfam	5.5366606101759575e-40	2.0016849639103244e-43	6	283	0.191911940563298
NC_000913.3	NC_000913.3_1061	1150670	1151404	+	PF00106	Pfam	1.345172382126878e-62	4.863240716293846e-66	6	196	0.17819280040026592
NC_000913.3	NC_000913.3_1061	1150670	1151404	+	PF08659	Pfam	9.597577132222414e-21	3.469839888728277e-24	9	179	0.17819280040026592
NC_000913.3	NC_000913.3_1061	1150670	1151404	+	PF13460	Pfam	1.4946353529416188e-6	5.403598528350032e-10	12	189	0.17819280040026592
NC_000913.3	NC_000913.3_1061	1150670	1151404	+	PF13561	Pfam	2.4847993774172776e-69	8.983367235781915e-73	12	241	0.17819280040026592
NC_000913.3	NC_000913.3_1062	1151615	1151851	+	PF00550	Pfam	1.6180405375896008e-17	5.849748870533625e-21	6	73	0.17011858610880934
NC_000913.3	NC_000913.3_1063	1151939	1153180	+	PF00109	Pfam	4.762135583571493e-64	1.721668685311458e-67	4	247	0.10507085264251229
NC_000913.3	NC_000913.3_1063	1151939	1153180	+	PF00108	Pfam	1.2712456185722346e-6	4.5959711445127787e-10	147	195	0.10507085264251229
NC_000913.3	NC_000913.3_1063	1151939	1153180	+	PF02801	Pfam	1.4336166594803341e-40	5.182995876646182e-44	255	369	0.10507085264251229
NC_000913.3	NC_000913.3_1065	1154112	1155134	+	PF02618	Pfam	1.2346113709853783e-80	4.46352628700426e-84	43	328	0.012324361452667609
NC_000913.3	NC_000913.3_1066	1155124	1155765	+	PF02223	Pfam	1.0149369400381118e-61	3.669330947353983e-65	8	200	0.003999953405152698
NC_000913.3	NC_000913.3_1067	1155762	1156766	+	PF13177	Pfam	1.514290153120763e-39	5.474657097327416e-43	12	165	0.008649542197027725
NC_000913.3	NC_000913.3_1068	1156777	1157574	+	PF01026	Pfam	2.325371409068219e-77	8.406982679205419e-81	4	255	0.010324635312243537
NC_000913.3	NC_000913.3_1069	1157869	1159302	+	PF02378	Pfam	1.1469314783694475e-85	4.146534628956788e-89	13	320	0.000015385999280560906
NC_000913.3	NC_000913.3_1069	1157869	1159302	+	PF00367	Pfam	3.801735929683071e-15	1.3744526137682833e-18	405	436	0.000015385999280560906
NC_000913.3	NC_000913.3_1070	1159362	1161551	-	PF07715	Pfam	2.7797633668284152e-14	1.0049759099162745e-17	75	175	0.0030277347674134898
NC_000913.3	NC_000913.3_1070	1159362	1161551	-	PF00593	Pfam	1.565425705957462e-51	5.659528944170145e-55	272	727	0.0030277347674134898
NC_000913.3	NC_000913.3_1071	1161885	1162244	+	PF11969	Pfam	1.170325714240625e-21	4.231112488216288e-25	5	106	0.00025550568888684264
NC_000913.3	NC_000913.3_1071	1161885	1162244	+	PF01230	Pfam	3.8524938217269895e-31	1.392803261651117e-34	12	109	0.00025550568888684264
NC_000913.3	NC_000913.3_1074	1163260	1164084	+	PF01636	Pfam	3.20768413667861e-14	1.1596833465938574e-17	25	221	0.01224010676166275
NC_000913.3	NC_000913.3_1075	1164095	1165120	+	PF00933	Pfam	2.2916209661736296e-106	8.284963724416592e-110	9	299	0.009262182658543774
NC_000913.3	NC_000913.3_1077	1166085	1167389	+	PF00070	Pfam	1.118591223574327e-11	4.0440752840720425e-15	172	254	0.020237051100160112
NC_000913.3	NC_000913.3_1078	1167599	1168138	+	PF05433	Pfam	4.510792656503677e-12	1.6307999481213583e-15	73	113	0.000710670558029465
NC_000913.3	NC_000913.3_1079	1168200	1168895	-	PF00440	Pfam	2.4645836151180697e-16	8.910280604186803e-20	46	91	0.008055763561888201
NC_000913.3	NC_000913.3_1081	1169412	1170371	-	PF01476	Pfam	2.085137605992688e-8	7.538458445382097e-12	46	90	0.023151257927298947
NC_000913.3	NC_000913.3_1081	1169412	1170371	-	PF03734	Pfam	4.072103627590482e-20	1.4721994315222277e-23	102	239	0.023151257927298947
NC_000913.3	NC_000913.3_1081	1169412	1170371	-	PF17969	Pfam	6.30304148277012e-25	2.278756862895922e-28	243	309	0.023151257927298947
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF17757	Pfam	5.742790194433979e-26	2.0762075901785896e-29	145	233	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF02559	Pfam	1.4857770512683051e-25	5.371572853464588e-29	493	588	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF04851	Pfam	1.0949485552341762e-12	3.9585992597041803e-16	615	774	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF00270	Pfam	1.7103508966808068e-21	6.183481188289251e-25	618	778	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF00271	Pfam	1.6320298713061836e-18	5.900324914339059e-22	819	922	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1082	1170518	1174012	-	PF03461	Pfam	1.7852306209989804e-28	6.454196026749748e-32	1022	1114	1.0480546005544174e-6
NC_000913.3	NC_000913.3_1083	1174092	1175165	-	PF01757	Pfam	4.1708105968258746e-23	1.50788524831015e-26	7	326	0.008377857784388326
NC_000913.3	NC_000913.3_1085	1176619	1177320	+	PF00005	Pfam	1.9772422649299524e-37	7.148381290419207e-41	25	173	0.005076168108208816
NC_000913.3	NC_000913.3_1085	1176619	1177320	+	PF02463	Pfam	6.356206583901713e-7	2.2979777960599108e-10	36	218	0.005076168108208816
NC_000913.3	NC_000913.3_1088	1179520	1180359	+	PF02146	Pfam	1.0447661715675322e-51	3.777173432999032e-55	48	221	0.00009313295245969136
NC_000913.3	NC_000913.3_1089	1180479	1181267	-	PF04536	Pfam	3.9047515794296915e-8	1.4116961603144221e-11	41	152	0.00004463926311505252
NC_000913.3	NC_000913.3_1091	1181783	1182829	-	PF01547	Pfam	5.895796401459948e-14	2.131524367845245e-17	41	284	0.0042356014589634994
NC_000913.3	NC_000913.3_1091	1181783	1182829	-	PF13531	Pfam	4.420982809506407e-15	1.5983307337333359e-18	42	285	0.0042356014589634994
NC_000913.3	NC_000913.3_1091	1181783	1182829	-	PF13416	Pfam	1.4044708101453591e-39	5.077624042463338e-43	42	313	0.0042356014589634994
NC_000913.3	NC_000913.3_1091	1181783	1182829	-	PF13343	Pfam	2.4704695797087912e-36	8.93156030263482e-40	77	322	0.0042356014589634994
NC_000913.3	NC_000913.3_1092	1182826	1183620	-	PF00528	Pfam	1.0407797274413029e-20	3.762761125962773e-24	75	253	0.004570859970502114
NC_000913.3	NC_000913.3_1093	1183617	1184474	-	PF00528	Pfam	2.6719668895927784e-18	9.660039369460515e-22	83	282	0.004725492298512898
NC_000913.3	NC_000913.3_1094	1184458	1185594	-	PF00005	Pfam	5.30355843651678e-35	1.917410859189002e-38	35	174	0.0022042506331227145
NC_000913.3	NC_000913.3_1094	1184458	1185594	-	PF08402	Pfam	9.151954418846886e-10	3.3087326170813036e-13	292	372	0.0022042506331227145
NC_000913.3	NC_000913.3_1095	1185844	1187070	+	PF01546	Pfam	2.1331799872863225e-17	7.712147459458867e-21	139	402	0.0039943261899246605
NC_000913.3	NC_000913.3_1095	1185844	1187070	+	PF07687	Pfam	2.3851895538655265e-12	8.623244952514557e-16	206	303	0.0039943261899246605
NC_000913.3	NC_000913.3_1096	1187119	1188240	-	PF08007	Pfam	1.0069436370834699e-40	3.640432527416739e-44	96	210	0.008253821748185116
NC_000913.3	NC_000913.3_1097	1188316	1189776	-	PF02518	Pfam	1.334229000870677e-12	4.823676792735636e-16	376	469	0.0033210918924763745
NC_000913.3	NC_000913.3_1098	1189776	1190447	-	PF00072	Pfam	4.333181432554761e-26	1.5665876473444543e-29	3	112	0.007384551138491004
NC_000913.3	NC_000913.3_1098	1189776	1190447	-	PF00486	Pfam	5.016984005177193e-20	1.8138047741059988e-23	146	220	0.007384551138491004
NC_000913.3	NC_000913.3_1099	1190616	1191986	-	PF08328	Pfam	3.0937167144265757e-53	1.1184803739792392e-56	331	445	0.00034593812325754795
NC_000913.3	NC_000913.3_1101	1192667	1193773	-	PF02540	Pfam	2.4725390300274076e-8	8.9390420463753e-12	3	75	3.661860450822632e-7
NC_000913.3	NC_000913.3_1101	1192667	1193773	-	PF02568	Pfam	2.496721987958014e-6	9.0264713953652e-10	4	75	3.661860450822632e-7
NC_000913.3	NC_000913.3_1101	1192667	1193773	-	PF03054	Pfam	5.966398504649381e-85	2.1570493509216853e-88	6	203	3.661860450822632e-7
NC_000913.3	NC_000913.3_1101	1192667	1193773	-	PF20259	Pfam	3.306529282264679e-25	1.1954191186784813e-28	207	275	3.661860450822632e-7
NC_000913.3	NC_000913.3_1101	1192667	1193773	-	PF20258	Pfam	8.255839303661066e-28	2.984757521207905e-31	286	360	3.661860450822632e-7
NC_000913.3	NC_000913.3_1102	1193827	1194288	-	PF00293	Pfam	1.7347131428308288e-19	6.271558723177256e-23	4	114	0.0034411360700424246
